DATE;REGION;AREA;TEMP
2021-06-16;Еврейская АО;7;21.402777777777775
2021-06-16;Забайкальский край;4;11.231481481481481
2021-06-16;Ингушетия;2;22.83333333333333
2021-06-16;Иркутская обл.;4;13.204545454545457
2021-06-16;Кабардино-Балкария;2;23.388888888888886
2021-06-16;Калининградская обл.;6;15.444444444444445
2021-06-16;Калмыкия;2;27.388888888888886
2021-06-16;Калужская обл.;1;19.138888888888893
2021-06-16;Камчатский край;7;9.327160493827162
2021-06-16;Карелия;6;12.26923076923077
2021-06-16;Кемеровская обл.;4;19.208333333333336
2021-06-16;Кировская обл.;5;20.357142857142858
2021-06-16;Коми;6;16.444444444444446
2021-06-16;Краснодарский край;4;21.77777777777778
2021-06-16;Красноярский край;7;15.418622848200316
2021-06-16;Крым;2;19.0
2021-06-16;Курганская обл.;5;25.333333333333332
2021-06-16;Курская обл.;1;20.240740740740737
2021-06-16;Ленинградская обл.;6;15.810185185185189
2021-06-16;Липецкая обл.;1;21.97222222222222
2021-06-16;Магаданская обл.;7;14.726495726495726
2021-06-16;Марий Эл;3;22.259259259259256
2021-06-16;Мордовия;3;21.85185185185185
2021-06-16;Москва;1;19.194444444444443
2021-06-16;Московская обл.;1;19.97222222222222
2021-06-16;Мурманская обл.;6;8.288194444444445
2021-06-16;Ненецкий АО;6;9.234567901234568
2021-06-16;Нижегородская обл.;3;19.88271604938272
2021-06-16;Новгородская обл.;6;16.90277777777778
2021-06-16;Новосибирская обл.;4;22.513888888888886
2021-06-16;Омская обл.;4;24.444444444444443
2021-06-16;Оренбургская обл.;5;26.436507936507944
2021-06-16;Орловская обл.;1;22.166666666666664
2021-06-16;Пензенская обл.;3;21.38888888888889
2021-06-16;Пермский край;5;23.287037037037038
2021-06-16;Приморский край;7;15.118055555555557
2021-06-16;Псковская обл.;6;16.677777777777777
2021-06-16;Самарская обл.;3;24.75
2021-06-16;Санкт-Петербург;6;17.0
2021-06-16;Саратовская обл.;3;22.722222222222225
2021-06-16;Саха (Якутия);7;15.70471841704719
2021-06-16;Сахалинская обл.;7;9.198412698412698
2021-06-16;Свердловская обл.;5;23.314814814814813
2021-06-16;Ставропольский край;2;23.083333333333332
2021-06-16;Тамбовская обл.;1;20.922222222222224
2021-06-16;Татарстан;3;24.944444444444443
2021-06-16;Тверская обл.;1;18.833333333333336
2021-06-16;Томская обл.;4;20.269841269841272
2021-06-16;Тульская обл.;1;20.944444444444443
2021-06-16;Тыва;4;10.76190476190476
2021-06-16;Тюменская обл.;5;22.569444444444446
2021-06-16;Удмуртия;5;23.68518518518518
2021-06-16;Ульяновская обл.;3;24.499999999999996
2021-06-16;ХМАО – Югра;5;17.94117647058824
2021-06-16;Хабаровский край;7;20.615740740740744
2021-06-16;Хакасия;4;13.755555555555555
2021-06-16;Челябинская обл.;5;24.033333333333335
2021-06-16;Чувашия;3;23.222222222222225
2021-06-16;Чукотский АО;7;8.666666666666668
2021-06-16;Ямало-Ненецкий АО;5;10.0
2021-06-16;Ярославская обл.;1;18.333333333333332
2021-06-17;Алтай;4;17.822222222222223
2021-06-17;Алтайский край;4;24.21527777777778
2021-06-17;Амурская обл.;7;16.522875816993462
2021-06-17;Архангельская обл.;6;12.22633744855967
2021-06-17;Астраханская обл.;2;30.833333333333332
2021-06-17;Башкортостан;5;20.539682539682538
2021-06-17;Белгородская обл.;1;21.740740740740737
2021-06-17;Брянская обл.;1;20.01388888888889
2021-06-17;Бурятия;4;10.728395061728396
2021-06-17;Волгоградская обл.;2;24.777777777777775
2021-06-17;Вологодская обл.;1;15.950617283950615
2021-06-17;Воронежская обл.;1;22.47222222222222
2021-06-17;Дагестан;2;26.47222222222222
2021-06-17;Еврейская АО;7;19.513888888888893
2021-06-17;Забайкальский край;4;12.848765432098764
2021-06-17;Ингушетия;2;19.88888888888889
2021-06-17;Иркутская обл.;4;15.228888888888887
2021-06-17;Кабардино-Балкария;2;21.555555555555557
2021-06-17;Калининградская обл.;6;19.444444444444443
2021-06-17;Калмыкия;2;28.055555555555557
2021-06-17;Калужская обл.;1;18.88888888888889
2021-06-17;Камчатский край;7;7.680555555555557
2021-06-17;Карелия;6;14.594017094017094
2021-06-17;Кемеровская обл.;4;18.34722222222222
2021-06-17;Кировская обл.;5;14.34027777777778
2021-06-17;Коми;6;9.619658119658121
2021-06-17;Краснодарский край;4;19.833333333333336
2021-06-17;Красноярский край;7;18.02142857142857
2021-06-17;Крым;2;18.0
2021-06-17;Курганская обл.;5;24.351851851851848
2021-06-17;Курская обл.;1;20.314814814814817
2021-06-17;Ленинградская обл.;6;17.76068376068376
2021-06-17;Липецкая обл.;1;20.25
2021-06-17;Магаданская обл.;7;7.956140350877194
2021-06-17;Марий Эл;3;18.018518518518515
2021-06-17;Мордовия;3;19.48148148148148
2021-06-17;Москва;1;19.13888888888889
2021-06-17;Московская обл.;1;19.138888888888886
2021-06-17;Мурманская обл.;6;11.38888888888889
2021-06-17;Ненецкий АО;6;6.543209876543211
2021-06-17;Нижегородская обл.;3;17.759259259259256
2021-06-17;Новгородская обл.;6;18.916666666666668
2021-06-17;Новосибирская обл.;4;22.586805555555557
2021-06-17;Омская обл.;4;23.61111111111111
2021-06-17;Оренбургская обл.;5;24.484126984126988
2021-06-17;Орловская обл.;1;20.0
2021-06-17;Пензенская обл.;3;20.166666666666664
2021-06-17;Пермский край;5;15.916666666666666
2021-06-17;Приморский край;7;15.811111111111112
2021-06-17;Псковская обл.;6;18.122222222222224
2021-06-17;Самарская обл.;3;20.638888888888893
2021-06-17;Санкт-Петербург;6;18.666666666666664
2021-06-17;Саратовская обл.;3;22.16666666666667
2021-06-17;Саха (Якутия);7;18.630630630630627
2021-06-17;Сахалинская обл.;7;10.377777777777778
2021-06-17;Свердловская обл.;5;17.70833333333333
2021-06-17;Ставропольский край;2;19.888888888888886
2021-06-17;Тамбовская обл.;1;20.93333333333333
2021-06-17;Татарстан;3;19.055555555555557
2021-06-17;Томская обл.;4;18.615079365079364
2021-06-17;Тульская обл.;1;19.222222222222218
2021-06-17;Тыва;4;14.965277777777779
2021-06-17;Тюменская обл.;5;21.488888888888887
2021-06-17;Удмуртия;5;17.0
2021-06-17;Ульяновская обл.;3;21.5
2021-06-17;ХМАО – Югра;5;17.912698412698415
2021-06-17;Хабаровский край;7;19.384615384615383
2021-06-17;Хакасия;4;16.944444444444443
2021-06-17;Челябинская обл.;5;22.366666666666667
2021-06-17;Чувашия;3;19.185185185185183
2021-06-17;Чукотский АО;7;4.611111111111112
2021-06-17;Ямало-Ненецкий АО;5;13.519841269841269
2021-06-17;Ярославская обл.;1;17.22222222222222
2021-06-18;Алтай;4;19.31111111111111
2021-06-18;Алтайский край;4;24.895833333333336
2021-06-18;Амурская обл.;7;15.807189542483657
2021-06-18;Архангельская обл.;6;15.99794238683128
2021-06-18;Астраханская обл.;2;29.11111111111111
2021-06-18;Башкортостан;5;15.92361111111111
2021-06-18;Белгородская обл.;1;21.81481481481481
2021-06-18;Брянская обл.;1;20.638888888888886
2021-06-18;Бурятия;4;12.537037037037036
2021-06-18;Волгоградская обл.;2;23.111111111111107
2021-06-18;Вологодская обл.;1;20.48765432098766
2021-06-18;Воронежская обл.;1;22.020833333333332
2021-06-18;Дагестан;2;27.166666666666664
2021-06-18;Еврейская АО;7;17.319444444444446
2021-06-18;Забайкальский край;4;13.175925925925922
2021-06-18;Ингушетия;2;19.72222222222222
2021-06-18;Иркутская обл.;4;17.43162393162393
2021-06-18;Кабардино-Балкария;2;22.11111111111111
2021-06-18;Калининградская обл.;6;22.666666666666668
2021-06-18;Калмыкия;2;26.444444444444443
2021-06-18;Калужская обл.;1;19.240740740740744
2021-06-18;Камчатский край;7;7.881944444444444
2021-06-18;Карелия;6;20.02314814814815
2021-06-18;Кемеровская обл.;4;21.194444444444443
2021-06-18;Кировская обл.;5;15.180555555555555
2021-06-18;Коми;6;11.436507936507939
2021-06-18;Краснодарский край;4;21.18888888888889
2021-06-18;Красноярский край;7;18.32598039215687
2021-06-18;Крым;2;18.555555555555554
2021-06-18;Курганская обл.;5;14.425925925925926
2021-06-18;Курская обл.;1;20.425925925925924
2021-06-18;Ленинградская обл.;6;21.696581196581196
2021-06-18;Липецкая обл.;1;19.77777777777778
2021-06-18;Магаданская обл.;7;13.080246913580247
2021-06-18;Марий Эл;3;16.90740740740741
2021-06-18;Мордовия;3;18.31481481481482
2021-06-18;Москва;1;20.694444444444443
2021-06-18;Московская обл.;1;20.805555555555557
2021-06-18;Мурманская обл.;6;12.83703703703704
2021-06-18;Ненецкий АО;6;7.592592592592592
2021-06-18;Нижегородская обл.;3;18.148148148148145
2021-06-18;Новгородская обл.;6;22.208333333333332
2021-06-18;Новосибирская обл.;4;23.15972222222222
2021-06-18;Омская обл.;4;18.194444444444443
2021-06-18;Оренбургская обл.;5;18.769841269841272
2021-06-18;Орловская обл.;1;20.27777777777778
2021-06-18;Пензенская обл.;3;18.555555555555557
2021-06-18;Пермский край;5;13.990740740740742
2021-06-18;Приморский край;7;14.878472222222223
2021-06-18;Псковская обл.;6;21.47777777777778
2021-06-18;Самарская обл.;3;17.75
2021-06-18;Санкт-Петербург;6;23.277777777777782
2021-06-18;Саратовская обл.;3;20.27777777777778
2021-06-18;Саха (Якутия);7;19.504801097393674
2021-06-18;Сахалинская обл.;7;9.454545454545455
2021-06-18;Свердловская обл.;5;13.269841269841269
2021-06-18;Ставропольский край;2;21.055555555555557
2021-06-18;Тамбовская обл.;1;19.955555555555556
2021-06-18;Татарстан;3;16.13888888888889
2021-06-18;Томская обл.;4;20.37037037037037
2021-06-18;Тульская обл.;1;19.777777777777775
2021-06-18;Тыва;4;16.958333333333336
2021-06-18;Тюменская обл.;5;12.374999999999998
2021-06-18;Удмуртия;5;14.592592592592593
2021-06-18;Ульяновская обл.;3;17.88888888888889
2021-06-18;ХМАО – Югра;5;10.559027777777777
2021-06-18;Хабаровский край;7;17.480676328502412
2021-06-18;Хакасия;4;18.244444444444444
2021-06-18;Челябинская обл.;5;15.366666666666665
2021-06-18;Чувашия;3;17.25925925925926
2021-06-18;Чукотский АО;7;5.204678362573098
2021-06-18;Ямало-Ненецкий АО;5;6.7444444444444445
2021-06-18;Ярославская обл.;1;20.500000000000004
2021-06-19;Алтай;4;19.3
2021-06-19;Алтайский край;4;14.119047619047619
2021-06-19;Амурская обл.;7;16.708333333333336
2021-06-19;Архангельская обл.;6;19.28985507246377
2021-06-19;Астраханская обл.;2;25.777777777777782
2021-06-19;Башкортостан;5;18.395833333333332
2021-06-19;Белгородская обл.;1;22.037037037037038
2021-06-19;Брянская обл.;1;22.26388888888889
2021-06-19;Бурятия;4;13.194444444444445
2021-06-19;Волгоградская обл.;2;22.22222222222222
2021-06-19;Вологодская обл.;1;24.043209876543212
2021-06-19;Воронежская обл.;1;22.062499999999996
2021-06-19;Дагестан;2;24.75
2021-06-19;Еврейская АО;7;17.833333333333336
2021-06-19;Забайкальский край;4;14.169753086419753
2021-06-19;Ингушетия;2;22.5
2021-06-19;Иркутская обл.;4;17.87333333333334
2021-06-19;Кабардино-Балкария;2;23.5
2021-06-19;Калининградская обл.;6;24.111111111111114
2021-06-19;Калмыкия;2;26.52777777777778
2021-06-19;Калужская обл.;1;20.416666666666664
2021-06-19;Камчатский край;7;7.87037037037037
2021-06-19;Карелия;6;19.743589743589745
2021-06-19;Кемеровская обл.;4;20.90277777777778
2021-06-19;Кировская обл.;5;22.194444444444446
2021-06-19;Коми;6;13.222222222222221
2021-06-19;Краснодарский край;4;24.477777777777778
2021-06-19;Красноярский край;7;20.097643097643093
2021-06-19;Крым;2;22.35185185185185
2021-06-19;Курганская обл.;5;15.0
2021-06-19;Курская обл.;1;21.68518518518518
2021-06-19;Ленинградская обл.;6;23.542735042735043
2021-06-19;Липецкая обл.;1;21.11111111111111
2021-06-19;Магаданская обл.;7;13.117283950617285
2021-06-19;Марий Эл;3;22.814814814814813
2021-06-19;Мордовия;3;20.35185185185185
2021-06-19;Москва;1;22.333333333333332
2021-06-19;Московская обл.;1;22.333333333333332
2021-06-19;Мурманская обл.;6;12.733333333333333
2021-06-19;Ненецкий АО;6;5.462962962962962
2021-06-19;Нижегородская обл.;3;22.09876543209877
2021-06-19;Новгородская обл.;6;23.375
2021-06-19;Новосибирская обл.;4;10.287037037037036
2021-06-19;Омская обл.;4;12.222222222222221
2021-06-19;Оренбургская обл.;5;19.825396825396826
2021-06-19;Орловская обл.;1;21.611111111111107
2021-06-19;Пензенская обл.;3;19.87037037037037
2021-06-19;Пермский край;5;19.4
2021-06-19;Приморский край;7;15.73076923076923
2021-06-19;Псковская обл.;6;22.833333333333336
2021-06-19;Самарская обл.;3;19.72222222222222
2021-06-19;Санкт-Петербург;6;25.222222222222225
2021-06-19;Саратовская обл.;3;19.444444444444443
2021-06-19;Саха (Якутия);7;20.784090909090903
2021-06-19;Сахалинская обл.;7;9.595959595959597
2021-06-19;Свердловская обл.;5;15.206349206349206
2021-06-19;Ставропольский край;2;24.203703703703706
2021-06-19;Тамбовская обл.;1;20.88888888888889
2021-06-19;Татарстан;3;21.86111111111111
2021-06-19;Томская обл.;4;8.95679012345679
2021-06-19;Тульская обл.;1;21.27777777777778
2021-06-19;Тыва;4;19.520833333333336
2021-06-19;Тюменская обл.;5;14.736111111111112
2021-06-19;Удмуртия;5;21.555555555555554
2021-06-19;Ульяновская обл.;3;22.22222222222222
2021-06-19;ХМАО – Югра;5;13.07777777777778
2021-06-19;Хабаровский край;7;16.305555555555557
2021-06-19;Хакасия;4;20.344444444444445
2021-06-19;Челябинская обл.;5;15.4
2021-06-19;Чувашия;3;21.64814814814815
2021-06-19;Чукотский АО;7;6.098765432098766
2021-06-19;Ямало-Ненецкий АО;5;7.115079365079365
2021-06-19;Ярославская обл.;1;23.277777777777782
2021-06-20;Алтай;4;11.8
2021-06-20;Алтайский край;4;12.736111111111112
2021-06-20;Амурская обл.;7;18.62091503267974
2021-06-20;Архангельская обл.;6;14.05
2021-06-20;Астраханская обл.;2;27.277777777777775
2021-06-20;Башкортостан;5;22.326388888888893
2021-06-20;Белгородская обл.;1;22.685185185185187
2021-06-20;Брянская обл.;1;22.986111111111107
2021-06-20;Бурятия;4;14.166666666666666
2021-06-20;Волгоградская обл.;2;25.11111111111111
2021-06-20;Вологодская обл.;1;24.180555555555554
2021-06-20;Воронежская обл.;1;23.36111111111111
2021-06-20;Дагестан;2;25.296296296296294
2021-06-20;Еврейская АО;7;16.041666666666668
2021-06-20;Забайкальский край;4;14.651234567901234
2021-06-20;Ингушетия;2;21.611111111111114
2021-06-20;Иркутская обл.;4;19.097777777777775
2021-06-20;Кабардино-Балкария;2;22.61111111111111
2021-06-20;Калининградская обл.;6;25.611111111111107
2021-06-20;Калмыкия;2;26.805555555555557
2021-06-20;Калужская обл.;1;22.59259259259259
2021-06-20;Камчатский край;7;8.618055555555555
2021-06-20;Карелия;6;22.205555555555556
2021-06-20;Кемеровская обл.;4;9.847222222222221
2021-06-20;Кировская обл.;5;21.284722222222218
2021-06-20;Коми;6;10.916666666666666
2021-06-20;Краснодарский край;4;23.833333333333332
2021-06-20;Красноярский край;7;17.863888888888887
2021-06-20;Крым;2;20.819444444444446
2021-06-20;Курганская обл.;5;17.75925925925926
2021-06-20;Курская обл.;1;22.037037037037038
2021-06-20;Ленинградская обл.;6;24.70085470085471
2021-06-20;Липецкая обл.;1;22.47222222222222
2021-06-20;Магаданская обл.;7;13.098039215686276
2021-06-20;Марий Эл;3;25.166666666666668
2021-06-20;Мордовия;3;23.48148148148148
2021-06-20;Москва;1;23.77777777777778
2021-06-20;Московская обл.;1;24.083333333333336
2021-06-20;Мурманская обл.;6;11.099999999999998
2021-06-20;Ненецкий АО;6;7.076388888888888
2021-06-20;Нижегородская обл.;3;23.9320987654321
2021-06-20;Новгородская обл.;6;24.388888888888893
2021-06-20;Новосибирская обл.;4;12.59375
2021-06-20;Омская обл.;4;12.777777777777779
2021-06-20;Оренбургская обл.;5;25.158730158730158
2021-06-20;Орловская обл.;1;22.111111111111114
2021-06-20;Пензенская обл.;3;22.666666666666668
2021-06-20;Пермский край;5;18.566666666666666
2021-06-20;Приморский край;7;13.055555555555554
2021-06-20;Псковская обл.;6;24.22222222222222
2021-06-20;Самарская обл.;3;24.88888888888889
2021-06-20;Санкт-Петербург;6;26.833333333333332
2021-06-20;Саратовская обл.;3;23.111111111111107
2021-06-20;Саха (Якутия);7;22.347883597883598
2021-06-20;Сахалинская обл.;7;12.033333333333335
2021-06-20;Свердловская обл.;5;16.07936507936508
2021-06-20;Ставропольский край;2;23.111111111111114
2021-06-20;Тамбовская обл.;1;22.900000000000002
2021-06-20;Татарстан;3;25.305555555555557
2021-06-20;Томская обл.;4;11.666666666666668
2021-06-20;Тульская обл.;1;21.888888888888893
2021-06-20;Тыва;4;21.658730158730155
2021-06-20;Тюменская обл.;5;11.966666666666665
2021-06-20;Удмуртия;5;21.092592592592595
2021-06-20;Ульяновская обл.;3;25.777777777777782
2021-06-20;ХМАО – Югра;5;10.973856209150327
2021-06-20;Хабаровский край;7;16.410714285714285
2021-06-20;Хакасия;4;16.166666666666664
2021-06-20;Челябинская обл.;5;20.455555555555556
2021-06-20;Чувашия;3;24.722222222222225
2021-06-20;Чукотский АО;7;12.862962962962962
2021-06-20;Ямало-Ненецкий АО;5;9.440740740740742
2021-06-20;Ярославская обл.;1;24.055555555555557
2021-06-21;Алтай;4;13.11111111111111
2021-06-21;Алтайский край;4;13.381944444444443
2021-06-21;Амурская обл.;7;20.23856209150327
2021-06-21;Архангельская обл.;6;23.608187134502923
2021-06-21;Астраханская обл.;2;28.666666666666668
2021-06-21;Башкортостан;5;19.67361111111111
2021-06-21;Белгородская обл.;1;24.87037037037037
2021-06-21;Брянская обл.;1;24.027777777777775
2021-06-21;Бурятия;4;16.761904761904763
2021-06-21;Волгоградская обл.;2;26.833333333333332
2021-06-21;Вологодская обл.;1;25.61904761904762
2021-06-21;Воронежская обл.;1;26.479166666666664
2021-06-21;Дагестан;2;25.092592592592595
2021-06-21;Еврейская АО;7;18.430555555555554
2021-06-21;Забайкальский край;4;16.941176470588232
2021-06-21;Ингушетия;2;24.88888888888889
2021-06-21;Иркутская обл.;4;19.103535353535356
2021-06-21;Кабардино-Балкария;2;24.27777777777778
2021-06-21;Калининградская обл.;6;25.500000000000004
2021-06-21;Калмыкия;2;27.97222222222222
2021-06-21;Калужская обл.;1;22.962962962962962
2021-06-21;Камчатский край;7;11.166666666666666
2021-06-21;Карелия;6;22.8989898989899
2021-06-21;Кемеровская обл.;4;12.222222222222221
2021-06-21;Кировская обл.;5;24.069444444444443
2021-06-21;Коми;6;11.33838383838384
2021-06-21;Краснодарский край;4;24.855555555555554
2021-06-21;Красноярский край;7;10.486772486772486
2021-06-21;Крым;2;21.333333333333336
2021-06-21;Курганская обл.;5;14.74074074074074
2021-06-21;Курская обл.;1;24.388888888888886
2021-06-21;Ленинградская обл.;6;26.252525252525245
2021-06-21;Липецкая обл.;1;24.805555555555557
2021-06-21;Магаданская обл.;7;10.64327485380117
2021-06-21;Марий Эл;3;26.037037037037038
2021-06-21;Мордовия;3;24.759259259259256
2021-06-21;Москва;1;24.583333333333336
2021-06-21;Московская обл.;1;24.97222222222222
2021-06-21;Мурманская обл.;6;11.574074074074074
2021-06-21;Ненецкий АО;6;8.166666666666666
2021-06-21;Нижегородская обл.;3;25.03703703703704
2021-06-21;Новгородская обл.;6;26.09722222222222
2021-06-21;Новосибирская обл.;4;11.47222222222222
2021-06-21;Омская обл.;4;14.305555555555554
2021-06-21;Оренбургская обл.;5;23.484126984126984
2021-06-21;Орловская обл.;1;24.86111111111111
2021-06-21;Пензенская обл.;3;24.27777777777778
2021-06-21;Пермский край;5;16.037037037037038
2021-06-21;Приморский край;7;13.958333333333332
2021-06-21;Псковская обл.;6;25.655555555555555
2021-06-21;Самарская обл.;3;26.277777777777775
2021-06-21;Санкт-Петербург;6;28.000000000000004
2021-06-21;Саратовская обл.;3;25.444444444444443
2021-06-21;Саха (Якутия);7;22.520393811533054
2021-06-21;Сахалинская обл.;7;11.402777777777777
2021-06-21;Свердловская обл.;5;14.253968253968253
2021-06-21;Ставропольский край;2;22.805555555555557
2021-06-21;Тамбовская обл.;1;24.744444444444444
2021-06-21;Татарстан;3;25.75
2021-06-21;Томская обл.;4;13.015873015873014
2021-06-21;Тульская обл.;1;23.555555555555557
2021-06-21;Тыва;4;12.484126984126984
2021-06-21;Тюменская обл.;5;13.055555555555555
2021-06-21;Удмуртия;5;19.703703703703706
2021-06-21;Ульяновская обл.;3;26.722222222222218
2021-06-21;ХМАО – Югра;5;11.849673202614381
2021-06-21;Хабаровский край;7;18.71990740740741
2021-06-21;Хакасия;4;12.033333333333333
2021-06-21;Челябинская обл.;5;17.305555555555557
2021-06-21;Чувашия;3;25.814814814814813
2021-06-21;Чукотский АО;7;14.731481481481481
2021-06-21;Ямало-Ненецкий АО;5;9.305555555555554
2021-06-21;Ярославская обл.;1;24.944444444444446
2021-06-22;Алтай;4;12.177777777777777
2021-06-22;Алтайский край;4;12.625
2021-06-22;Амурская обл.;7;21.3125
2021-06-22;Архангельская обл.;6;23.948888888888888
2021-06-22;Астраханская обл.;2;31.055555555555557
2021-06-22;Башкортостан;5;24.78472222222222
2021-06-22;Белгородская обл.;1;26.203703703703706
2021-06-22;Брянская обл.;1;26.555555555555557
2021-06-22;Бурятия;4;16.041666666666668
2021-06-22;Волгоградская обл.;2;28.88888888888889
2021-06-22;Вологодская обл.;1;25.746031746031747
2021-06-22;Воронежская обл.;1;27.875
2021-06-22;Дагестан;2;24.388888888888893
2021-06-22;Еврейская АО;7;20.305555555555557
2021-06-22;Забайкальский край;4;18.978395061728396
2021-06-22;Ингушетия;2;25.555555555555557
2021-06-22;Иркутская обл.;4;14.953703703703704
2021-06-22;Кабардино-Балкария;2;24.88888888888889
2021-06-22;Калининградская обл.;6;24.499999999999996
2021-06-22;Калмыкия;2;30.555555555555557
2021-06-22;Калужская обл.;1;24.75
2021-06-22;Камчатский край;7;11.095238095238097
2021-06-22;Карелия;6;23.792929292929294
2021-06-22;Кемеровская обл.;4;12.680555555555555
2021-06-22;Кировская обл.;5;26.430555555555554
2021-06-22;Коми;6;13.819444444444445
2021-06-22;Краснодарский край;4;23.711111111111116
2021-06-22;Красноярский край;7;15.1939736346516
2021-06-22;Крым;2;20.611111111111114
2021-06-22;Курганская обл.;5;16.574074074074073
2021-06-22;Курская обл.;1;25.7962962962963
2021-06-22;Ленинградская обл.;6;26.802469135802465
2021-06-22;Липецкая обл.;1;26.166666666666668
2021-06-22;Магаданская обл.;7;10.17251461988304
2021-06-22;Марий Эл;3;27.222222222222225
2021-06-22;Мордовия;3;25.722222222222225
2021-06-22;Москва;1;26.5
2021-06-22;Московская обл.;1;26.47222222222222
2021-06-22;Мурманская обл.;6;15.88888888888889
2021-06-22;Ненецкий АО;6;9.476190476190478
2021-06-22;Нижегородская обл.;3;25.709876543209877
2021-06-22;Новгородская обл.;6;26.22222222222222
2021-06-22;Новосибирская обл.;4;11.784722222222223
2021-06-22;Омская обл.;4;14.88888888888889
2021-06-22;Оренбургская обл.;5;26.436507936507933
2021-06-22;Орловская обл.;1;26.52777777777778
2021-06-22;Пензенская обл.;3;25.85185185185185
2021-06-22;Пермский край;5;23.788888888888884
2021-06-22;Приморский край;7;16.635416666666668
2021-06-22;Псковская обл.;6;25.78888888888889
2021-06-22;Самарская обл.;3;27.333333333333336
2021-06-22;Санкт-Петербург;6;27.77777777777778
2021-06-22;Саратовская обл.;3;26.555555555555557
2021-06-22;Саха (Якутия);7;21.853395061728392
2021-06-22;Сахалинская обл.;7;12.444444444444443
2021-06-22;Свердловская обл.;5;19.888888888888886
2021-06-22;Ставропольский край;2;23.11111111111111
2021-06-22;Тамбовская обл.;1;26.48888888888889
2021-06-22;Татарстан;3;27.22222222222222
2021-06-22;Томская обл.;4;12.087301587301585
2021-06-22;Тульская обл.;1;25.555555555555557
2021-06-22;Тыва;4;17.29861111111111
2021-06-22;Тюменская обл.;5;14.5
2021-06-22;Удмуртия;5;25.98148148148148
2021-06-22;Ульяновская обл.;3;27.38888888888889
2021-06-22;ХМАО – Югра;5;12.31372549019608
2021-06-22;Хабаровский край;7;18.77314814814815
2021-06-22;Хакасия;4;14.73611111111111
2021-06-22;Челябинская обл.;5;20.58888888888889
2021-06-22;Чувашия;3;26.833333333333332
2021-06-22;Чукотский АО;7;12.569444444444445
2021-06-22;Ямало-Ненецкий АО;5;8.464052287581701
2021-06-22;Ярославская обл.;1;25.33333333333333
2021-06-23;Алтай;4;10.322222222222223
2021-06-23;Алтайский край;4;13.930555555555554
2021-06-23;Амурская обл.;7;20.572916666666664
2021-06-23;Архангельская обл.;6;23.52314814814815
2021-06-23;Астраханская обл.;2;29.77777777777778
2021-06-23;Башкортостан;5;23.159722222222225
2021-06-23;Белгородская обл.;1;26.85185185185185
2021-06-23;Брянская обл.;1;27.083333333333332
2021-06-23;Бурятия;4;16.296296296296298
2021-06-23;Волгоградская обл.;2;29.0
2021-06-23;Вологодская обл.;1;27.01851851851852
2021-06-23;Воронежская обл.;1;28.791666666666668
2021-06-23;Дагестан;2;25.462962962962962
2021-06-23;Еврейская АО;7;20.472222222222225
2021-06-23;Забайкальский край;4;19.42283950617284
2021-06-23;Ингушетия;2;26.11111111111111
2021-06-23;Иркутская обл.;4;19.313333333333336
2021-06-23;Кабардино-Балкария;2;26.333333333333336
2021-06-23;Калининградская обл.;6;20.27777777777778
2021-06-23;Калмыкия;2;29.63888888888889
2021-06-23;Калужская обл.;1;25.759259259259256
2021-06-23;Камчатский край;7;10.015873015873016
2021-06-23;Карелия;6;22.513888888888893
2021-06-23;Кемеровская обл.;4;11.402777777777777
2021-06-23;Кировская обл.;5;25.17361111111111
2021-06-23;Коми;6;18.623015873015873
2021-06-23;Краснодарский край;4;24.711111111111116
2021-06-23;Красноярский край;7;13.054761904761904
2021-06-23;Крым;2;20.48611111111111
2021-06-23;Курганская обл.;5;16.074074074074073
2021-06-23;Курская обл.;1;27.240740740740744
2021-06-23;Ленинградская обл.;6;27.512345679012345
2021-06-23;Липецкая обл.;1;27.16666666666667
2021-06-23;Магаданская обл.;7;10.271241830065362
2021-06-23;Марий Эл;3;26.0
2021-06-23;Мордовия;3;26.35185185185185
2021-06-23;Москва;1;27.583333333333332
2021-06-23;Московская обл.;1;27.666666666666668
2021-06-23;Мурманская обл.;6;10.933333333333334
2021-06-23;Ненецкий АО;6;9.472222222222223
2021-06-23;Нижегородская обл.;3;26.148148148148145
2021-06-23;Новгородская обл.;6;27.000000000000004
2021-06-23;Новосибирская обл.;4;12.114583333333332
2021-06-23;Омская обл.;4;12.055555555555557
2021-06-23;Оренбургская обл.;5;26.73809523809524
2021-06-23;Орловская обл.;1;27.36111111111111
2021-06-23;Пензенская обл.;3;26.740740740740744
2021-06-23;Пермский край;5;18.703703703703702
2021-06-23;Приморский край;7;18.86111111111111
2021-06-23;Псковская обл.;6;26.25555555555556
2021-06-23;Самарская обл.;3;27.666666666666668
2021-06-23;Санкт-Петербург;6;29.055555555555557
2021-06-23;Саратовская обл.;3;27.444444444444446
2021-06-23;Саха (Якутия);7;21.823361823361815
2021-06-23;Сахалинская обл.;7;12.626262626262628
2021-06-23;Свердловская обл.;5;15.85714285714286
2021-06-23;Ставропольский край;2;24.333333333333336
2021-06-23;Тамбовская обл.;1;27.588888888888885
2021-06-23;Татарстан;3;26.305555555555557
2021-06-23;Томская обл.;4;11.496031746031745
2021-06-23;Тульская обл.;1;26.333333333333336
2021-06-23;Тыва;4;12.370370370370372
2021-06-23;Тюменская обл.;5;13.51388888888889
2021-06-23;Удмуртия;5;23.81481481481482
